"","Time","Manager_budget","User_budget"
"114",14,477.726869176251,853.061411764705
"115",15,482.819906258337,857.143058823529
"116",16,488.704430194982,861.224705882352
"117",17,484.04264871346,865.306352941176
"118",18,470.902405550317,869.387999999999
"119",19,463.927322481962,873.469647058823
"120",20,477.554657881478,877.551294117646
"121",21,511.947876998986,881.63294117647
"122",22,549.848972947309,885.714588235293
"123",23,567.841187279475,889.796235294117
"124",24,553.627082956019,893.87788235294
"125",25,515.668431090805,897.959529411763
"126",26,477.341419822466,902.041176470587
"127",27,460.015107277613,906.12282352941
"128",28,468.234224663514,910.204470588234
"129",29,488.363237804574,914.286117647057
"130",30,501.149341757846,918.367764705881
"131",31,497.589519972289,922.449411764704
"132",32,485.21679715744,926.531058823528
"133",33,480.161479221026,930.612705882351
"134",34,492.187146568659,934.694352941175
"135",35,515.56033805795,938.775999999998
"136",36,533.493009605993,942.857647058822
"137",37,532.354053499056,946.939294117645
"138",38,513.540758124594,951.020941176469
"139",39,492.776587459946,955.102588235292
"140",40,487.123496098882,959.184235294116
"141",41,500.414899380556,963.265882352939
"142",42,519.409434440625,967.347529411763
"143",43,524.289129087049,971.429176470586
"144",44,505.252460576538,975.51082352941
"145",45,471.679155319668,979.592470588233
"146",46,446.110668729719,983.674117647057
"147",47,447.487526133652,987.75576470588
"148",48,476.794387114221,991.837411764703
"149",49,516.381752066343,995.919058823527
"150",50,543.292998655046,1000.00070588235
"151",1,524.980364819879,800
"152",2,528.561324666374,804.081647058823
"153",3,524.648472294092,808.163294117647
"154",4,514.264184018958,812.24494117647
"155",5,500.647914456419,816.326588235294
"156",6,487.877869726308,820.408235294117
"157",7,479.225229240182,824.489882352941
"158",8,475.971597571931,828.571529411764
"159",9,477.188802122279,832.653176470588
"160",10,480.526144140723,836.734823529411
"161",11,483.584771611013,840.816470588235
"162",12,485.1966005563,844.898117647058
"163",13,485.985669887315,848.979764705882
"164",14,487.942616669111,853.061411764705
"165",15,493.222260391032,857.143058823529
"166",16,502.755566825162,861.224705882352
"167",17,515.371192386507,865.306352941176
"168",18,527.897341615903,869.387999999999
"169",19,536.263086009028,873.469647058823
"170",20,537.147044702263,877.551294117646
"171",21,529.448800862362,881.63294117647
"172",22,514.913335012321,885.714588235293
"173",23,497.60041422444,889.796235294117
"174",24,482.397887771434,893.87788235294
"175",25,473.201353374304,897.959529411763
"176",26,471.530723185715,902.041176470587
"177",27,476.159470980456,906.12282352941
"178",28,483.882845401067,910.204470588234
"179",29,491.050434060873,914.286117647057
"180",30,495.162025562341,918.367764705881
"181",31,495.819216128704,922.449411764704
"182",32,494.637759721019,926.531058823528
"183",33,494.211121352194,930.612705882351
"184",34,496.650197571794,934.694352941175
"185",35,502.409022670989,938.775999999998
"186",36,509.958964758271,942.857647058822
"187",37,516.465471552401,946.939294117645
"188",38,519.1431556501,951.020941176469
"189",39,516.639926472802,955.102588235292
"190",40,509.780675309729,959.184235294116
"191",41,501.295990733309,963.265882352939
"192",42,494.635521409203,967.347529411763
"193",43,492.39919756932,971.429176470586
"194",44,495.110438031829,975.51082352941
"195",45,500.912578193683,979.592470588233
"196",46,506.355478193502,983.674117647057
"197",47,507.941581270216,987.75576470588
"198",48,503.7472867242,991.837411764703
"199",49,494.389454806312,995.919058823527
"200",50,482.891617734332,1000.00070588235
"201",1,457.119204728068,800
"202",2,455.019810364008,804.081647058823
"203",3,466.381760123416,808.163294117647
"204",4,487.535432331042,812.24494117647
"205",5,511.666999273445,816.326588235294
"206",6,531.419163480256,820.408235294117
"207",7,541.499598923772,824.489882352941
"208",8,540.269282718341,828.571529411764
"209",9,529.788513939182,832.653176470588
"210",10,514.486475393066,836.734823529411
"211",11,499.176468965877,840.816470588235
"212",12,487.327959648167,844.898117647058
"213",13,480.273779439959,848.979764705882
"214",14,477.517389735685,853.061411764705
"215",15,477.771703990358,857.143058823529
"216",16,480.06007574853,861.224705882352
"217",17,484.267665018269,865.306352941176
"218",18,490.893629745829,869.387999999999
"219",19,500.221856033946,873.469647058823
"220",20,511.457625372475,877.551294117646
"221",21,522.404242918321,881.63294117647
"222",22,529.968366723017,885.714588235293
"223",23,531.33469310296,889.796235294117
"224",24,525.270724106654,893.87788235294
"225",25,512.907816051768,897.959529411763
"226",26,497.560788108326,902.041176470587
"227",27,483.5950442796,906.12282352941
"228",28,474.810349690889,910.204470588234
"229",29,473.056102567888,914.286117647057
"230",30,477.697816653692,918.367764705881
"231",31,486.157913729649,922.449411764704
"232",32,495.244449037364,926.531058823528
"233",33,502.607053056345,930.612705882351
"234",34,507.606804655993,934.694352941175
"235",35,511.188001534604,938.775999999998
"236",36,514.85266175763,942.857647058822
"237",37,519.311796291827,946.939294117645
"238",38,523.581121736911,951.020941176469
"239",39,525.093041871876,955.102588235292
"240",40,520.890722489164,959.184235294116
"241",41,509.391484979292,963.265882352939
"242",42,491.842171828808,967.347529411763
"243",43,472.636619491447,971.429176470586
"244",44,458.133394623679,975.51082352941
"245",45,454.305052975983,979.592470588233
"246",46,464.15154804324,983.674117647057
"247",47,486.02618993224,987.75576470588
"248",48,513.722190907809,991.837411764703
"249",49,538.454236784871,995.919058823527
"250",50,552.043205094463,1000.00070588235
"251",1,524.685761984794,800
"252",2,498.738547403086,804.081647058823
"253",3,472.43608881062,808.163294117647
"254",4,458.859279366207,812.24494117647
"255",5,462.417000676728,816.326588235294
"256",6,477.309323068179,820.408235294117
"257",7,492.279608043471,824.489882352941
"258",8,498.317339508948,828.571529411764
"259",9,494.26448002331,832.653176470588
"260",10,486.811792673294,836.734823529411
"261",11,485.114628801558,840.816470588235
"262",12,493.785240018949,844.898117647058
"263",13,509.063788417756,848.979764705882
"264",14,520.867046793229,853.061411764705
"265",15,519.5196433246,857.143058823529
"266",16,502.802321868617,861.224705882352
"267",17,478.572572083554,865.306352941176
"268",18,460.92008957699,869.387999999999
"269",19,461.931802578507,873.469647058823
"270",20,484.053804556145,877.551294117646
"271",21,517.868471041883,881.63294117647
"272",22,546.896362472925,885.714588235293
"273",23,556.743899335335,889.796235294117
"274",24,543.210316777202,893.87788235294
"275",25,514.538547373061,897.959529411763
"276",26,486.510708450453,902.041176470587
"277",27,473.387103901269,906.12282352941
"278",28,480.123599629468,910.204470588234
"279",29,500.397070761539,914.286117647057
"280",30,521.324118723703,918.367764705881
"281",31,531.667566658758,922.449411764704
"282",32,528.328055050417,926.531058823528
"283",33,517.21111599143,930.612705882351
"284",34,508.261868759819,934.694352941175
"285",35,508.186773418016,938.775999999998
"286",36,515.768298969018,942.857647058822
"287",37,522.871874136732,946.939294117645
"288",38,520.437924381191,951.020941176469
"289",39,505.413757341927,955.102588235292
"290",40,483.876588113371,959.184235294116
"291",41,468.008321207057,963.265882352939
"292",42,468.582805370558,967.347529411763
"293",43,487.655744854929,971.429176470586
"294",44,516.233246787939,975.51082352941
"295",45,538.716457490467,979.592470588233
"296",46,541.705458389965,983.674117647057
"297",47,521.935442127676,987.75576470588
"298",48,488.503751669529,991.837411764703
"299",49,457.934790699477,995.919058823527
"300",50,444.949800536344,1000.00070588235
"301",1,527.663748757848,800
"302",2,521.104412241847,804.081647058823
"303",3,509.559125694495,808.163294117647
"304",4,498.026384772052,812.24494117647
"305",5,490.667761872672,816.326588235294
"306",6,489.046097905281,820.408235294117
"307",7,491.776374781379,824.489882352941
"308",8,495.635656359402,828.571529411764
"309",9,497.475752735934,832.653176470588
"310",10,495.926512093682,836.734823529411
"311",11,492.028208818786,840.816470588235
"312",12,488.5023129962,844.898117647058
"313",13,488.074315658551,848.979764705882
"314",14,491.75221653176,853.061411764705
"315",15,497.997813128725,857.143058823529
"316",16,503.285567474447,861.224705882352
"317",17,503.838749227733,865.306352941176
"318",18,497.709612298665,869.387999999999
"319",19,486.141188135274,873.469647058823
"320",20,473.440247657503,877.551294117646
"321",21,465.28184289861,881.63294117647
"322",22,466.136160132875,885.714588235293
"323",23,476.988932440817,889.796235294117
"324",24,494.472641983365,893.87788235294
"325",25,511.936852456654,897.959529411763
"326",26,522.114282679584,902.041176470587
"327",27,520.279072682259,906.12282352941
"328",28,506.502639231301,910.204470588234
"329",29,485.944439362128,914.286117647057
"330",30,466.943126622257,918.367764705881
"331",31,457.640853703285,922.449411764704
"332",32,462.549063848086,926.531058823528
"333",33,480.537215652148,930.612705882351
"334",34,505.148551068214,934.694352941175
"335",35,527.160640603713,938.775999999998
"336",36,538.340314276821,942.857647058822
"337",37,534.81770037137,946.939294117645
"338",38,518.656099733037,951.020941176469
"339",39,496.960657760592,955.102588235292
"340",40,478.916828394386,959.184235294116
"341",41,472.023839397754,963.265882352939
"342",42,479.111173001705,967.347529411763
"343",43,497.363841707529,971.429176470586
"344",44,519.702109376698,975.51082352941
"345",45,537.854207935252,979.592470588233
"346",46,545.765869698544,983.674117647057
"347",47,541.901370667606,987.75576470588
"348",48,529.527784973139,991.837411764703
"349",49,514.982022329946,995.919058823527
"350",50,504.787805868091,1000.00070588235
"351",1,505.970024557349,800
"352",2,515.11189077133,804.081647058823
"353",3,507.640002953223,808.163294117647
"354",4,484.525972141004,812.24494117647
"355",5,455.587090066917,816.326588235294
"356",6,435.099110997261,820.408235294117
"357",7,434.754680995724,824.489882352941
"358",8,457.508321470752,828.571529411764
"359",9,495.548830130474,832.653176470588
"360",10,533.621269405107,836.734823529411
"361",11,556.195004335115,840.816470588235
"362",12,554.95325905679,844.898117647058
"363",13,532.835041027947,848.979764705882
"364",14,502.551790349754,853.061411764705
"365",15,480.279612663326,857.143058823529
"366",16,477.669819367161,861.224705882352
"367",17,496.167806392897,865.306352941176
"368",18,526.447635344594,869.387999999999
"369",19,553.171071783706,873.469647058823
"370",20,562.606308029054,877.551294117646
"371",21,549.260122393162,881.63294117647
"372",22,518.271217573162,885.714588235293
"373",23,482.536399187897,889.796235294117
"374",24,456.216970793155,893.87788235294
"375",25,448.01772818913,897.959529411763
"376",26,457.581861257252,902.041176470587
"377",27,476.594181191524,906.12282352941
"378",28,493.705202984398,910.204470588234
"379",29,500.496701744819,914.286117647057
"380",30,495.363073359849,918.367764705881
"381",31,483.487274297358,922.449411764704
"382",32,473.272390575529,926.531058823528
"383",33,471.443121439577,930.612705882351
"384",34,479.578100526659,934.694352941175
"385",35,493.845286112175,938.775999999998
"386",36,507.806841035018,942.857647058822
"387",37,516.435549476985,946.939294117645
"388",38,518.900241059122,951.020941176469
"389",39,518.522519953568,955.102588235292
"390",40,520.055595956258,959.184235294116
"391",41,526.057982667258,963.265882352939
"392",42,534.685515972702,967.347529411763
"393",43,540.38243531342,971.429176470586
"394",44,537.200342179891,975.51082352941
"395",45,522.830324736122,979.592470588233
"396",46,500.871959093065,983.674117647057
"397",47,479.753507993357,987.75576470588
"398",48,468.601599219071,991.837411764703
"399",49,472.18770039697,995.919058823527
"400",50,487.793711482062,1000.00070588235
"401",1,482.489276210415,800
"402",2,491.865499432431,804.081647058823
"403",3,501.453625794297,808.163294117647
"404",4,509.514750735718,812.24494117647
"405",5,514.607504077705,816.326588235294
"406",6,515.824632408988,820.408235294117
"407",7,512.934160209569,824.489882352941
"408",8,506.402778683299,828.571529411764
"409",9,497.300009083572,832.653176470588
"410",10,487.102440252063,836.734823529411
"411",11,477.434270575058,840.816470588235
"412",12,469.790563511698,844.898117647058
"413",13,465.291388980382,848.979764705882
"414",14,464.508249134361,853.061411764705
"415",15,467.390291474126,857.143058823529
"416",16,473.299459014203,861.224705882352
"417",17,481.144319834849,865.306352941176
"418",18,489.585364398386,869.387999999999
"419",19,497.273028733291,873.469647058823
"420",20,503.075498573646,877.551294117646
"421",21,506.256989275066,881.63294117647
"422",22,506.577748040928,885.714588235293
"423",23,504.302322246095,889.796235294117
"424",24,500.119712890358,893.87788235294
"425",25,494.994689485498,897.959529411763
"426",26,489.98095831838,902.041176470587
"427",27,486.032114156048,906.12282352941
"428",28,483.844653159011,910.204470588234
"429",29,483.759387902588,914.286117647057
"430",30,485.735152353639,918.367764705881
"431",31,489.394273527652,922.449411764704
"432",32,494.125751918407,926.531058823528
"433",33,499.221993259553,930.612705882351
"434",34,504.020067863196,934.694352941175
"435",35,508.019553503739,938.775999999998
"436",36,510.955565392174,942.857647058822
"437",37,512.816052346181,946.939294117645
"438",38,513.804574585285,951.020941176469
"439",39,514.261051031352,955.102588235292
"440",40,514.561101204366,959.184235294116
"441",41,515.018040671634,963.265882352939
"442",42,515.809755883749,967.347529411763
"443",43,516.946119562528,971.429176470586
"444",44,518.282818028328,975.51082352941
"445",45,519.576601563393,979.592470588233
"446",46,520.567389853881,983.674117647057
"447",47,521.066428030162,987.75576470588
"448",48,521.028139891808,991.837411764703
"449",49,520.586814172512,995.919058823527
"450",50,520.047068764435,1000.00070588235
"451",1,490.277378825797,800
"452",2,490.723456282419,804.081647058823
"453",3,495.117229207534,808.163294117647
"454",4,501.421818462032,812.24494117647
"455",5,507.17582527472,816.326588235294
"456",6,510.307346074034,820.408235294117
"457",7,509.783219639213,824.489882352941
"458",8,505.892993877395,828.571529411764
"459",9,500.087378337635,832.653176470588
"460",10,494.434878112252,836.734823529411
"461",11,490.882309409734,840.816470588235
"462",12,490.566534716941,844.898117647058
"463",13,493.406751503829,848.979764705882
"464",14,498.114928791763,853.061411764705
"465",15,502.62571535443,857.143058823529
"466",16,504.809660899207,861.224705882352
"467",17,503.238715856484,865.306352941176
"468",18,497.75123638259,869.387999999999
"469",19,489.622712339988,873.469647058823
"470",20,481.270330599887,877.551294117646
"471",21,475.566507833706,881.63294117647
"472",22,474.962683833972,885.714588235293
"473",23,480.690097188054,889.796235294117
"474",24,492.287729819015,893.87788235294
"475",25,507.613220056223,897.959529411763
"476",26,523.348638085845,902.041176470587
"477",27,535.863470621735,906.12282352941
"478",28,542.18786658481,910.204470588234
"479",29,540.813868202393,914.286117647057
"480",30,532.092079943995,918.367764705881
"481",31,518.111009468155,922.449411764704
"482",32,502.09966599557,926.531058823528
"483",33,487.534204532397,930.612705882351
"484",34,477.213912533926,934.694352941175
"485",35,472.575368085836,938.775999999998
"486",36,473.435869408311,942.857647058822
"487",37,478.222929847305,946.939294117645
"488",38,484.59765471332,951.020941176469
"489",39,490.262230453428,955.102588235292
"490",40,493.691489001256,959.184235294116
"491",41,494.560258192732,963.265882352939
"492",42,493.740996981051,967.347529411763
"493",43,492.88696017638,971.429176470586
"494",44,493.75010207685,975.51082352941
"495",45,497.467769125011,979.592470588233
"496",46,504.061271495192,983.674117647057
"497",47,512.319989800706,987.75576470588
"498",48,520.118907226017,991.837411764703
"499",49,525.075345064955,995.919058823527
"500",50,525.33748370397,1000.00070588235
